is_label_issue,label_quality,given_label,predicted_label
False,0.46034756302833557,1,0
True,0.3287922143936157,1,0
False,0.9843541383743286,1,1
False,0.7960288524627686,2,2
False,0.8493920564651489,2,2
False,0.905613899230957,1,1
False,0.18310292065143585,2,1
False,0.9886121153831482,1,1
False,0.8578391075134277,1,1
False,0.6471058130264282,2,2
False,0.9554715156555176,2,2
False,0.91490238904953,2,2
False,0.9328963756561279,1,1
False,0.9986341595649719,1,1
True,0.1623498797416687,1,2
False,0.9183826446533203,2,2
False,0.9945499300956726,1,1
False,0.9187904000282288,1,1
False,0.9980707764625549,1,1
False,0.9034125208854675,2,2
False,0.9984404444694519,1,1
False,0.9949051141738892,1,1
False,0.9944462776184082,1,1
False,0.9763250350952148,1,1
False,0.9126886129379272,1,1
False,0.9989122152328491,1,1
False,0.9913654327392578,1,1
False,0.9879783391952515,1,1
True,0.13957124948501587,1,0
True,0.0162532776594162,1,2
False,0.9983128309249878,1,1
False,0.9180688261985779,1,1
False,0.9695502519607544,1,1
False,0.9864951372146606,1,1
False,0.9381332397460938,2,2
False,0.996985137462616,1,1
False,0.9306100010871887,1,1
False,0.9890538454055786,1,1
False,0.9953131675720215,1,1
False,0.9890390634536743,1,1
False,0.9564408659934998,1,1
False,0.9907421469688416,1,1
False,0.9000012874603271,0,0
False,0.8695164918899536,2,2
True,0.017435191199183464,1,2
False,0.996480405330658,1,1
False,0.9862709045410156,2,2
True,0.0780327245593071,1,0
False,0.17103423178195953,0,1
True,0.02384990267455578,1,2
True,0.0806431695818901,1,2
False,0.9986332058906555,1,1
False,0.9968133568763733,1,1
False,0.9946689009666443,1,1
False,0.9981410503387451,1,1
False,0.9673314094543457,1,1
False,0.9980229139328003,1,1
False,0.9642577171325684,1,1
False,0.7396326661109924,2,2
False,0.9664875864982605,2,2
True,0.05376330763101578,0,1
False,0.9984234571456909,1,1
False,0.97918701171875,2,2
False,0.9827273488044739,2,2
False,0.9615387320518494,2,2
False,0.9975290894508362,1,1
False,0.9767473340034485,1,1
False,0.98039311170578,2,2
False,0.9574503302574158,1,1
False,0.2674185335636139,1,2
False,0.9969582557678223,1,1
False,0.9460541009902954,1,1
False,0.8952428102493286,0,0
False,0.7265604734420776,1,1
False,0.9437429904937744,1,1
False,0.7825745940208435,1,1
False,0.960162341594696,2,2
False,0.9941522479057312,1,1
False,0.9620471000671387,2,2
False,0.9639829993247986,0,0
False,0.3414558470249176,1,2
True,0.06480064988136292,1,2
False,0.9612515568733215,1,1
False,0.9983094930648804,1,1
False,0.9951305389404297,1,1
False,0.9227355122566223,1,1
False,0.995979905128479,1,1
False,0.9722857475280762,1,1
False,0.7979819178581238,2,2
False,0.9723498225212097,2,2
False,0.9971399307250977,1,1
False,0.9681292772293091,2,2
False,0.8262977600097656,1,1
False,0.9230782389640808,2,2
False,0.9887104630470276,1,1
False,0.9979643821716309,1,1
False,0.9968655705451965,1,1
False,0.9779618978500366,1,1
False,0.9798516631126404,1,1
True,0.0727405697107315,2,1
False,0.9775767922401428,1,1
False,0.9477068185806274,2,2
False,0.9840059876441956,2,2
False,0.996423065662384,1,1
False,0.9762355089187622,0,0
False,0.935619056224823,1,1
False,0.17252713441848755,2,1
False,0.775692880153656,2,2
False,0.3042255938053131,1,2
False,0.9825431108474731,2,2
True,0.12762588262557983,0,1
False,0.8502894639968872,1,1
False,0.9508506655693054,1,1
True,0.020165227353572845,2,0
False,0.9601936340332031,2,2
False,0.9829277396202087,2,2
False,0.8667964339256287,1,1
False,0.7904507517814636,1,1
False,0.5194888710975647,0,0
False,0.9210132360458374,1,1
False,0.9965757727622986,1,1
False,0.9690557718276978,1,1
False,0.884848415851593,0,0
False,0.3861929178237915,1,0
False,0.6238346695899963,0,0
False,0.9479709267616272,2,2
False,0.9920475482940674,1,1
False,0.9806232452392578,1,1
False,0.7963570952415466,1,1
False,0.9541342258453369,1,1
False,0.930307924747467,1,1
False,0.934674859046936,1,1
False,0.9224743247032166,1,1
False,0.9959045052528381,1,1
False,0.9983614087104797,1,1
False,0.9683349132537842,2,2
True,0.12687022984027863,1,2
False,0.9602012634277344,2,2
False,0.9568215012550354,1,1
False,0.8358052372932434,1,1
False,0.996606707572937,1,1
False,0.9311259984970093,2,2
False,0.9969030022621155,1,1
False,0.969689667224884,1,1
False,0.9701602458953857,2,2
False,0.9597590565681458,0,0
False,0.9936923980712891,1,1
False,0.9888097643852234,1,1
False,0.9964895844459534,1,1
False,0.9947224855422974,1,1
True,0.010361134074628353,2,0
False,0.9590772986412048,1,1
False,0.78846275806427,0,0
False,0.9127136468887329,1,1
False,0.9575238823890686,1,1
False,0.8941490650177002,0,0
False,0.9863266944885254,2,2
False,0.9967073202133179,1,1
False,0.993606686592102,1,1
False,0.9126429557800293,1,1
False,0.9970494508743286,1,1
False,0.9967820644378662,1,1
True,0.17515620589256287,1,2
False,0.9783923625946045,2,2
False,0.9952847361564636,1,1
False,0.9320796728134155,2,2
False,0.30625686049461365,0,1
False,0.5351018905639648,2,2
False,0.9975816011428833,1,1
False,0.9967490434646606,1,1
False,0.8858609795570374,0,0
False,0.5202164649963379,1,1
True,0.06156303733587265,1,2
True,0.007320222444832325,0,1
False,0.89503413438797,2,2
False,0.9410986304283142,2,2
False,0.9755128622055054,2,2
False,0.5374734401702881,1,1
False,0.92878657579422,0,0
False,0.38010573387145996,1,0
False,0.9200718402862549,0,0
False,0.995907187461853,1,1
False,0.9968090653419495,1,1
True,0.03908025100827217,1,0
False,0.9957060217857361,1,1
False,0.9391133189201355,2,2
False,0.9986438155174255,1,1
False,0.9644071459770203,0,0
False,0.9756813645362854,2,2
False,0.9966585636138916,1,1
False,0.9964842796325684,1,1
False,0.9602600336074829,0,0
False,0.9862274527549744,1,1
False,0.6899183988571167,0,0
False,0.9940438866615295,1,1
False,0.9970517158508301,1,1
False,0.961342990398407,1,1
False,0.8745946288108826,1,1
False,0.9758278131484985,1,1
False,0.6850846409797668,1,1
False,0.9846587181091309,2,2
False,0.9980402588844299,1,1
False,0.9788756370544434,1,1
False,0.8425807952880859,1,1
False,0.9534236192703247,1,1
False,0.935590386390686,0,0
False,0.7638046741485596,1,1
True,0.029535772278904915,1,2
False,0.9442345499992371,1,1
False,0.962498664855957,0,0
False,0.997427761554718,1,1
False,0.9964737296104431,1,1
True,0.04078181833028793,0,1
True,0.05572657659649849,0,1
False,0.8855939507484436,2,2
False,0.9961269497871399,1,1
False,0.9591578245162964,1,1
False,0.9805318713188171,1,1
False,0.9979994893074036,1,1
False,0.9974965453147888,1,1
True,0.17232376337051392,1,2
False,0.9941955208778381,1,1
False,0.9966219663619995,1,1
False,0.5212917327880859,1,1
False,0.7834000587463379,0,0
False,0.824001669883728,0,0
True,0.15493960678577423,0,1
False,0.8805072903633118,1,1
False,0.9778543710708618,2,2
True,0.21481338143348694,1,2
False,0.9931132197380066,1,1
False,0.9984394907951355,1,1
False,0.6108642816543579,1,1
True,0.06720437854528427,0,1
False,0.998670220375061,1,1
False,0.9983114004135132,1,1
False,0.9552231431007385,1,1
False,0.9384298920631409,2,2
False,0.9865549802780151,1,1
False,0.9788507223129272,2,2
False,0.9818982481956482,1,1
False,0.7596709132194519,2,2
False,0.8463670015335083,1,1
False,0.9645277857780457,1,1
False,0.9461144208908081,1,1
False,0.9816532731056213,1,1
False,0.2602318227291107,1,2
False,0.9981380701065063,1,1
False,0.9808138012886047,2,2
False,0.6474354863166809,1,1
False,0.9659909009933472,0,0
False,0.9740120768547058,1,1
False,0.9613807797431946,2,2
False,0.997767448425293,1,1
False,0.9974592328071594,1,1
False,0.9950514435768127,1,1
False,0.892156183719635,1,1
False,0.9973025321960449,1,1
False,0.9890062808990479,1,1
False,0.9954569339752197,1,1
False,0.964788556098938,2,2
False,0.8010494112968445,1,1
False,0.9976540207862854,1,1
False,0.9513893127441406,1,1
False,0.9847485423088074,2,2
False,0.9988995790481567,1,1
False,0.9661843776702881,0,0
False,0.9853576421737671,1,1
False,0.9947540760040283,1,1
False,0.9926009774208069,1,1
False,0.849689245223999,1,1
False,0.961999773979187,1,1
True,0.1097361147403717,1,2
True,0.016474807634949684,0,1
False,0.960323691368103,1,1
False,0.9977139234542847,1,1
False,0.5044401288032532,0,0
False,0.9971250891685486,1,1
False,0.5833553075790405,2,2
False,0.951225221157074,1,1
True,0.056357912719249725,1,2
False,0.9550799131393433,2,2
True,0.12410566210746765,2,1
False,0.9797655940055847,1,1
False,0.8578503727912903,1,1
False,0.9291312098503113,1,1
False,0.9785524010658264,1,1
False,0.9146472811698914,0,0
False,0.9794244766235352,2,2
False,0.9100030064582825,1,1
True,0.20435015857219696,1,2
False,0.894905686378479,2,2
False,0.5717421770095825,0,0
False,0.9611397981643677,0,0
False,0.9977267384529114,1,1
False,0.9635329842567444,1,1
False,0.7973177433013916,1,1
False,0.9003732204437256,0,0
False,0.9668871164321899,2,2
False,0.8795679211616516,1,1
False,0.9958890080451965,1,1
True,0.12956751883029938,1,0
False,0.3422946035861969,2,1
False,0.9828104972839355,1,1
False,0.9940280914306641,1,1
False,0.7824861407279968,0,0
False,0.9198651313781738,1,1
False,0.731115460395813,0,0
False,0.805776059627533,1,1
False,0.939495325088501,1,1
False,0.9721503853797913,0,0
False,0.9874535799026489,1,1
False,0.304031103849411,2,1
False,0.9907009601593018,1,1
False,0.9560732841491699,2,2
False,0.9979268312454224,1,1
False,0.9963933825492859,1,1
False,0.5182295441627502,0,0
False,0.9581066370010376,1,1
False,0.9809561371803284,2,2
False,0.9737688899040222,1,1
False,0.9976503252983093,1,1
False,0.9610725045204163,2,2
False,0.4076414108276367,1,0
False,0.9695433378219604,2,2
True,0.03344225883483887,1,2
False,0.9820027351379395,1,1
False,0.964801549911499,2,2
False,0.16840830445289612,0,1
False,0.996870219707489,1,1
False,0.9632662534713745,0,0
False,0.9859952330589294,1,1
False,0.9695430994033813,2,2
False,0.9848067164421082,1,1
False,0.9801053404808044,1,1
False,0.8148447871208191,1,1
False,0.9567931890487671,2,2
False,0.6431037783622742,1,1
False,0.9539322257041931,0,0
True,0.07548452913761139,1,2
False,0.9822892546653748,2,2
False,0.9463329911231995,0,0
False,0.9951828122138977,1,1
False,0.8009765148162842,2,2
False,0.9439089894294739,0,0
False,0.019050076603889465,0,2
False,0.9783435463905334,2,2
False,0.983254611492157,1,1
False,0.9908571839332581,1,1
False,0.9659178256988525,2,2
False,0.982879102230072,2,2
False,0.9596922993659973,2,2
True,0.14788368344306946,1,2
False,0.9628495573997498,0,0
False,0.9403073787689209,0,0
True,0.1783064901828766,1,0
False,0.998347282409668,1,1
False,0.992917537689209,1,1
False,0.9977254271507263,1,1
False,0.9789047837257385,2,2
False,0.35640111565589905,1,2
False,0.9984550476074219,1,1
False,0.9948731064796448,1,1
False,0.9822425842285156,0,0
False,0.9742701053619385,1,1
False,0.9793738126754761,1,1
False,0.9741310477256775,1,1
False,0.7312649488449097,1,1
False,0.9864258766174316,1,1
False,0.962336540222168,1,1
False,0.8981658816337585,1,1
False,0.9974828362464905,1,1
False,0.4479309618473053,1,0
False,0.9126628041267395,1,1
False,0.42712733149528503,2,1
False,0.9841042757034302,1,1
True,0.12366238236427307,2,0
False,0.9752134084701538,2,2
False,0.948331892490387,2,2
False,0.5589144229888916,2,2
False,0.9986128807067871,1,1
False,0.9979910850524902,1,1
False,0.69016033411026,1,1
False,0.9833675622940063,2,2
False,0.9984545707702637,1,1
False,0.9681870937347412,2,2
True,0.09079282730817795,0,1
False,0.9512522220611572,2,2
False,0.9939152598381042,1,1
False,0.9660675525665283,1,1
True,0.038928546011447906,1,2
False,0.9412645697593689,0,0
False,0.9910462498664856,1,1
True,0.15195927023887634,1,2
False,0.9936903715133667,1,1
False,0.9253737330436707,2,2
True,0.2793683111667633,1,0
False,0.5239382982254028,1,1
False,0.9099170565605164,1,1
False,0.9966679215431213,1,1
False,0.6832887530326843,2,2
False,0.9314807057380676,2,2
False,0.968643307685852,1,1
False,0.9766085147857666,1,1
False,0.9536252021789551,2,2
False,0.9643847346305847,2,2
False,0.9764745831489563,1,1
True,0.05612383782863617,2,1
False,0.8267623782157898,2,2
False,0.9743896126747131,2,2
False,0.8917689919471741,1,1
True,0.08390765637159348,0,1
False,0.9513170123100281,0,0
False,0.9684507250785828,2,2
False,0.8994865417480469,0,0
False,0.9977868795394897,1,1
False,0.8681797385215759,2,2
False,0.6626251339912415,1,1
False,0.7164171934127808,2,2
False,0.561493456363678,2,2
False,0.7404788732528687,1,1
False,0.9121980667114258,1,1
False,0.9325019121170044,0,0
False,0.9737805128097534,1,1
False,0.9829581379890442,2,2
False,0.9560346007347107,1,1
False,0.9718520641326904,2,2
False,0.5934797525405884,2,2
False,0.9355869293212891,1,1
False,0.44404545426368713,1,2
False,0.945866584777832,1,1
False,0.6455650329589844,0,0
False,0.9703630208969116,2,2
False,0.9703077077865601,2,2
True,0.005256615113466978,0,2
False,0.9984550476074219,1,1
False,0.9592918157577515,1,1
False,0.9430667757987976,1,1
False,0.8137640953063965,1,1
False,0.9975468516349792,1,1
False,0.9525203704833984,1,1
False,0.9712179899215698,1,1
False,0.9861288666725159,0,0
False,0.9984551668167114,1,1
False,0.9966663718223572,1,1
False,0.9559736847877502,0,0
False,0.9944639801979065,1,1
True,0.3439885079860687,1,0
False,0.9960000514984131,1,1
False,0.9894786477088928,1,1
True,0.01700376346707344,2,1
False,0.6181933283805847,1,1
False,0.9797921180725098,1,1
False,0.9178474545478821,1,1
False,0.9701501727104187,1,1
False,0.9979121088981628,1,1
False,0.9975124597549438,1,1
False,0.9501183032989502,2,2
False,0.998744010925293,1,1
False,0.9967503547668457,1,1
False,0.9964556694030762,1,1
False,0.9915021657943726,1,1
False,0.9960318207740784,1,1
False,0.7917279005050659,2,2
False,0.9815934300422668,1,1
False,0.28173547983169556,0,1
False,0.9965033531188965,1,1
False,0.9059892296791077,1,1
False,0.9981410503387451,1,1
False,0.9742957949638367,1,1
False,0.869839608669281,1,1
False,0.8366063833236694,2,2
False,0.9208056926727295,1,1
False,0.9716897010803223,1,1
False,0.9953526258468628,1,1
False,0.997765302658081,1,1
False,0.9666385054588318,1,1
False,0.9978095889091492,1,1
False,0.9981274008750916,1,1
False,0.9656251668930054,0,0
True,0.13356401026248932,1,2
False,0.9650323987007141,2,2
False,0.9964938759803772,1,1
False,0.9749050140380859,2,2
False,0.9502052068710327,0,0
False,0.47974908351898193,1,0
True,0.10492222756147385,1,2
False,0.3890308439731598,0,1
False,0.5830703973770142,2,2
False,0.9456105828285217,1,1
False,0.7810990214347839,2,2
True,0.14519411325454712,1,2
False,0.9754998683929443,1,1
False,0.9974448680877686,1,1
False,0.9790067076683044,1,1
False,0.8711761832237244,1,1
False,0.9576753973960876,2,2
False,0.7659757733345032,2,2
False,0.9718746542930603,1,1
False,0.9976546764373779,1,1
True,0.009281627833843231,0,2
False,0.9983271956443787,1,1
False,0.9981077909469604,1,1
False,0.4283982515335083,1,2
False,0.9914621710777283,1,1
False,0.9832883477210999,2,2
False,0.9975839853286743,1,1
False,0.9334371089935303,0,0
False,0.6822438836097717,1,1
False,0.4275974631309509,2,1
True,0.20437093079090118,1,2
False,0.9372186064720154,1,1
True,0.025016820058226585,0,1
False,0.8062645792961121,0,0
False,0.9808585047721863,2,2
False,0.978917121887207,1,1
False,0.9168258309364319,1,1
True,0.0912461057305336,1,0
False,0.8613705635070801,1,1
False,0.45855751633644104,0,0
False,0.9978876709938049,1,1
False,0.9836179614067078,1,1
False,0.8411365151405334,1,1
False,0.9976801872253418,1,1
False,0.9870022535324097,1,1
False,0.9929428100585938,1,1
False,0.6938022375106812,1,1
True,0.13692042231559753,0,1
True,0.013796291314065456,0,1
False,0.9979493021965027,1,1
False,0.9979947805404663,1,1
False,0.9973142743110657,1,1
True,0.022706158459186554,2,1
False,0.9975066781044006,1,1
False,0.9968578815460205,1,1
False,0.997478187084198,1,1
True,0.21746058762073517,1,0
False,0.9960289001464844,1,1
True,0.07221249490976334,0,1
False,0.9501261711120605,1,1
False,0.9405648112297058,1,1
False,0.9787735342979431,1,1
False,0.8152996897697449,0,0
True,0.07251975685358047,1,0
False,0.7395274639129639,0,0
False,0.6858969330787659,2,2
False,0.23088142275810242,2,1
False,0.9699857234954834,0,0
False,0.9646026492118835,1,1
True,0.024181514978408813,0,1
False,0.9859951138496399,1,1
False,0.9963293671607971,1,1
False,0.9839207530021667,2,2
False,0.8763390183448792,0,0
False,0.9060806632041931,0,0
False,0.9982049465179443,1,1
False,0.9868029952049255,2,2
False,0.9231661558151245,1,1
False,0.4224628508090973,2,1
False,0.8194290995597839,2,2
False,0.274175763130188,1,2
False,0.9030824303627014,1,1
True,0.16586185991764069,1,2
False,0.3913441300392151,2,1
False,0.9943761825561523,1,1
True,0.0842754915356636,1,2
False,0.9854469299316406,2,2
False,0.9907392263412476,1,1
True,0.18324394524097443,1,2
False,0.998108983039856,1,1
False,0.9758735299110413,2,2
False,0.9959916472434998,1,1
False,0.9247692823410034,1,1
False,0.9840565919876099,1,1
False,0.9635022282600403,2,2
False,0.8686167597770691,1,1
False,0.9976077079772949,1,1
False,0.9943522214889526,1,1
False,0.47651153802871704,0,0
False,0.8140338063240051,1,1
False,0.9986648559570312,1,1
True,0.06328706443309784,0,1
False,0.9971190690994263,1,1
False,0.9929447770118713,1,1
False,0.9916210174560547,1,1
False,0.8100475072860718,0,0
False,0.6996970176696777,1,1
True,0.03166841343045235,1,2
False,0.9199177026748657,0,0
False,0.6191755533218384,2,2
False,0.18643011152744293,0,1
False,0.7011609673500061,1,1
False,0.935816764831543,2,2
False,0.9889763593673706,2,2
False,0.9661597013473511,1,1
False,0.9808432459831238,1,1
False,0.9201916456222534,2,2
False,0.9842345118522644,1,1
False,0.9667549133300781,2,2
False,0.9874582290649414,1,1
False,0.8529773354530334,1,1
False,0.8668313026428223,2,2
False,0.5969161987304688,1,1
False,0.9981030225753784,1,1
False,0.996129035949707,1,1
False,0.9979070425033569,1,1
False,0.9757456183433533,2,2
False,0.9041562676429749,0,0
False,0.9814421534538269,1,1
False,0.8267126679420471,2,2
False,0.9630349278450012,2,2
False,0.6887717843055725,1,1
True,0.11396517604589462,1,2
False,0.9818106889724731,1,1
False,0.5115877985954285,1,1
False,0.9656901955604553,1,1
False,0.9804564714431763,2,2
False,0.9606188535690308,2,2
False,0.45793065428733826,2,2
False,0.9033277630805969,1,1
False,0.9108856916427612,2,2
False,0.640017569065094,2,2
False,0.42866235971450806,1,0
False,0.926181972026825,2,2
False,0.9819612503051758,1,1
False,0.9668307900428772,2,2
True,0.13529418408870697,1,0
False,0.9948925971984863,1,1
False,0.8239759206771851,1,1
False,0.9984234571456909,1,1
True,0.13260860741138458,0,1
False,0.9986440539360046,1,1
False,0.870810866355896,1,1
False,0.9984334111213684,1,1
False,0.9712398052215576,1,1
False,0.8930268287658691,1,1
False,0.8535305857658386,1,1
False,0.9561548233032227,1,1
False,0.9215278625488281,2,2
True,0.2002805918455124,1,2
False,0.936160683631897,0,0
False,0.9832012057304382,2,2
False,0.8368971943855286,2,2
False,0.9725083708763123,1,1
False,0.9065048098564148,0,0
False,0.9977325201034546,1,1
False,0.9956744313240051,1,1
False,0.9289079308509827,2,2
False,0.9901273250579834,1,1
False,0.9593997001647949,1,1
False,0.9978432655334473,1,1
False,0.997957706451416,1,1
False,0.997621476650238,1,1
False,0.9952215552330017,1,1
False,0.9967525005340576,1,1
False,0.8818053603172302,1,1
False,0.9786121845245361,2,2
False,0.5131385326385498,1,1
False,0.9969319105148315,1,1
False,0.9643818736076355,1,1
False,0.8582470417022705,2,2
False,0.9761626720428467,1,1
False,0.9946777820587158,1,1
True,0.1354878544807434,2,1
False,0.9416959881782532,2,2
False,0.8080257177352905,2,2
False,0.997621476650238,1,1
False,0.8783782720565796,0,0
False,0.99703049659729,1,1
False,0.9580767750740051,0,0
False,0.9969397783279419,1,1
True,0.02555381879210472,2,0
False,0.935636579990387,1,1
False,0.9719796180725098,1,1
False,0.9664158821105957,2,2
False,0.45571693778038025,2,1
False,0.9971569776535034,1,1
False,0.9969394207000732,1,1
False,0.9368463158607483,1,1
False,0.9672602415084839,1,1
False,0.7731384038925171,1,1
False,0.9717833995819092,1,1
False,0.9968703389167786,1,1
False,0.9985652565956116,1,1
False,0.997925877571106,1,1
False,0.9748538732528687,1,1
True,0.20690084993839264,1,2
False,0.9792730808258057,1,1
False,0.9664985537528992,1,1
True,0.10431383550167084,2,1
False,0.993311882019043,1,1
False,0.8882502913475037,1,1
False,0.9583141803741455,2,2
True,0.30455270409584045,1,0
False,0.9980283379554749,1,1
False,0.9959173798561096,1,1
False,0.9379960894584656,2,2
False,0.4722716808319092,1,0
False,0.9163944721221924,2,2
False,0.9917196035385132,1,1
False,0.9978426694869995,1,1
False,0.8908145427703857,1,1
False,0.9351632595062256,2,2
True,0.14448297023773193,0,1
False,0.9944126009941101,1,1
False,0.8305376768112183,2,2
False,0.4710865318775177,2,1
False,0.9837260842323303,1,1
True,0.021497007459402084,1,2
True,0.02185852825641632,0,1
False,0.9378771781921387,2,2
False,0.2825893759727478,0,1
False,0.9978381991386414,1,1
False,0.8735472559928894,2,2
True,0.11717284470796585,0,1
False,0.9638855457305908,1,1
False,0.998108983039856,1,1
True,0.08519621938467026,1,0
False,0.47650668025016785,1,2
False,0.6565919518470764,0,0
False,0.998499870300293,1,1
True,0.12757377326488495,2,1
False,0.997565507888794,1,1
False,0.44764190912246704,2,1
False,0.9975075721740723,1,1
False,0.9017409086227417,2,2
False,0.9878059029579163,1,1
False,0.538213849067688,0,0
False,0.518917441368103,1,1
False,0.9873471260070801,1,1
False,0.9857255220413208,1,1
False,0.9302045702934265,2,2
False,0.997560977935791,1,1
True,0.03792760148644447,1,2
False,0.9616215229034424,1,1
False,0.9888745546340942,1,1
True,0.012800329364836216,0,1
False,0.9450712203979492,0,0
False,0.9945493340492249,1,1
False,0.9961665272712708,1,1
False,0.9471968412399292,1,1
False,0.9983219504356384,1,1
False,0.9911704063415527,1,1
False,0.9596890211105347,1,1
False,0.8539064526557922,0,0
False,0.9959477782249451,1,1
False,0.9254193305969238,2,2
False,0.5153761506080627,1,1
False,0.9534891843795776,0,0
False,0.8234694004058838,0,0
False,0.9961495399475098,1,1
False,0.9720637798309326,2,2
False,0.8148848414421082,2,2
False,0.9747015237808228,0,0
False,0.9810633659362793,1,1
False,0.9636077284812927,2,2
False,0.9526552557945251,2,2
False,0.9934207797050476,1,1
False,0.9776198863983154,2,2
False,0.9972591400146484,1,1
False,0.7367353439331055,1,1
False,0.9986920952796936,1,1
False,0.996978759765625,1,1
False,0.722272515296936,0,0
False,0.9985814094543457,1,1
False,0.9975874423980713,1,1
False,0.9985880255699158,1,1
False,0.98113614320755,0,0
False,0.9730903506278992,0,0
False,0.9958717226982117,1,1
False,0.9765560030937195,2,2
False,0.9615045785903931,1,1
False,0.9582638144493103,1,1
True,0.19371435046195984,1,0
False,0.7557777762413025,1,1
True,0.12884436547756195,1,2
True,0.062148697674274445,1,0
False,0.6253388524055481,1,1
False,0.9818918108940125,1,1
False,0.9983087778091431,1,1
False,0.8427549004554749,0,0
False,0.8721972107887268,1,1
False,0.998108983039856,1,1
False,0.9611406922340393,1,1
False,0.8771595358848572,1,1
False,0.9508326649665833,2,2
False,0.9788640141487122,1,1
False,0.9764257073402405,2,2
False,0.9979925155639648,1,1
False,0.9981344938278198,1,1
False,0.9907671213150024,1,1
False,0.9748870730400085,2,2
False,0.6064777970314026,1,1
True,0.13215425610542297,0,1
False,0.950395405292511,1,1
False,0.9607934355735779,2,2
False,0.9969862103462219,1,1
False,0.9276778697967529,0,0
False,0.9190342426300049,1,1
False,0.9886136054992676,1,1
False,0.8998957872390747,0,0
True,0.016404161229729652,0,2
False,0.998127281665802,1,1
False,0.9976816177368164,1,1
False,0.9670923352241516,1,1
False,0.7765060663223267,1,1
False,0.9983094930648804,1,1
False,0.9965008497238159,1,1
False,0.9746812582015991,1,1
False,0.48046672344207764,0,0
False,0.9971213936805725,1,1
True,0.14074160158634186,0,1
False,0.9945333003997803,1,1
False,0.9646040797233582,2,2
False,0.9988791346549988,1,1
False,0.8317198157310486,1,1
False,0.9754913449287415,2,2
True,0.11268413066864014,2,1
False,0.9843511581420898,1,1
True,0.02747197262942791,1,0
False,0.9419965147972107,1,1
False,0.9201945662498474,0,0
False,0.045316003262996674,0,1
False,0.7307948470115662,0,0
True,0.037634193897247314,1,2
False,0.7422850728034973,1,1
True,0.04666285216808319,1,0
False,0.7645424008369446,2,2
True,0.030448393896222115,0,1
False,0.9803714156150818,1,1
False,0.998630940914154,1,1
False,0.9964227080345154,1,1
False,0.9765766859054565,1,1
False,0.8934014439582825,1,1
False,0.836589515209198,0,0
False,0.9968284964561462,1,1
False,0.998108983039856,1,1
True,0.03859635442495346,1,0
False,0.6633703112602234,2,2
False,0.9809829592704773,1,1
False,0.9068202972412109,2,2
False,0.9677905440330505,0,0
True,0.14902561902999878,1,2
False,0.998156726360321,1,1
False,0.9975329637527466,1,1
False,0.46565738320350647,1,0
False,0.7069377899169922,1,1
True,0.05580862611532211,2,1
False,0.7878661751747131,1,1
False,0.937818169593811,0,0
False,0.8358052372932434,1,1
False,0.9648952484130859,1,1
False,0.9742639064788818,1,1
False,0.9968075752258301,1,1
False,0.9456105828285217,1,1
False,0.9558860063552856,2,2
False,0.9748374819755554,1,1
False,0.9868996739387512,1,1
False,0.9872028231620789,1,1
False,0.9972027540206909,1,1
False,0.9816411137580872,1,1
False,0.902460515499115,1,1
True,0.07330732047557831,2,1
False,0.9981268048286438,1,1
False,0.5343397855758667,2,2
False,0.954952597618103,2,2
False,0.9823660254478455,1,1
False,0.9869992136955261,0,0
False,0.9987402558326721,1,1
False,0.9840796589851379,1,1
False,0.998397171497345,1,1
False,0.5352776050567627,2,2
False,0.9941522479057312,1,1
False,0.9466703534126282,2,2
False,0.6854422688484192,0,0
False,0.7019153833389282,0,0
False,0.8010472059249878,0,0
False,0.9817224144935608,1,1
False,0.9796339869499207,2,2
False,0.20944887399673462,2,1
False,0.9403073787689209,0,0
False,0.9755597710609436,1,1
False,0.9805279970169067,2,2
False,0.8934576511383057,1,1
True,0.19474443793296814,1,2
False,0.18329542875289917,0,1
False,0.28837794065475464,1,2
True,0.05572618171572685,1,2
False,0.569370687007904,2,2
False,0.9947463870048523,1,1
False,0.9959508180618286,1,1
False,0.8878473043441772,2,2
False,0.9382163882255554,2,2
False,0.9977506995201111,1,1
False,0.9656156301498413,1,1
False,0.9843685030937195,2,2
False,0.9403207302093506,0,0
False,0.9472059011459351,0,0
False,0.7378486394882202,1,1
True,0.026231158524751663,2,1
False,0.9967406392097473,1,1
False,0.7337607741355896,2,2
False,0.9988935589790344,1,1
False,0.9826769232749939,1,1
False,0.9869080781936646,1,1
False,0.9824050068855286,2,2
False,0.9638724327087402,1,1
False,0.9691980481147766,1,1
False,0.8193206787109375,1,1
False,0.961342990398407,1,1
False,0.9359562397003174,1,1
False,0.9308606386184692,1,1
False,0.9271983504295349,1,1
False,0.9445552229881287,1,1
False,0.9707432389259338,1,1
False,0.9577890038490295,1,1
False,0.28747907280921936,1,2
False,0.483132541179657,0,1
False,0.9324682354927063,1,1
False,0.9622505903244019,1,1
False,0.998156726360321,1,1
True,0.17937755584716797,1,0
False,0.997300922870636,1,1
False,0.9559794664382935,0,0
False,0.9958024621009827,1,1
False,0.7511422038078308,1,1
False,0.9939145445823669,1,1
False,0.9565473198890686,0,0
False,0.9873563051223755,2,2
False,0.9877632260322571,1,1
False,0.9812409281730652,1,1
False,0.9650391936302185,1,1
False,0.9645208120346069,1,1
False,0.9789339303970337,1,1
False,0.996461808681488,1,1
True,0.01895306631922722,2,1
False,0.7455006241798401,0,0
False,0.9630420804023743,0,0
